262,Richard Stark's Parker: The Hunter,0,,2009-06-01,Richard Stark\u00b4s Parker. The Hunter.jpg,English,1,,monochrome,0,1,0,978-1613773994,Richard_Starks_Parker_The_Hunter,4.2,6388,Richard Stark's Parker: The Hunter,1,1.0,,,Bielefeld
263,Marvels,32,,1994-01-01,Marvels.jpg,English,1,,colour,1,0,0,978-0-7851-4286-7,,4.22,23223,Marvels,0,1.0,,,Paderborn
264,Nimona,0,,2015-05-12,Nimona.jpg,English,0,,colour,0,0,0,978-0-06-227823-4,Nimona,4.19,63337,Nimona,0,,1.0,,Bielefeld
265,"Demon, Vol.1",8,,2016-10-04,Demon. Vol.1.jpg,English,1,,colour,0,1,0,978-1-62672-452-5,Demon_Vol1,3.76,759,"Demon, Vol.1",0,,1.0,,Paderborn
266,Bone: The Complete Cartoon Epic in One Volume,14,,2004-07-01,Bone. The Complete Cartoon Epic in One Volume.jpg,English,1,,--> black&white,0,1,0,978-1-888963-14-4, Bone_The_Complete_Cartoon_Epic_in_One_Volume,4.42,29805,Bone: The Complete Cartoon Epic in One Volume,0,,1.0,,Bielefeld
267,Understanding Comics: The Invisible Art ,26,,1993-01-01,Understanding Comics. The Invisible Art.jpg,English,0,,--> black&white,0,0,0,978-0-06-097625-5,Understanding_Comics_The_Invisible_Art,3.97,86067,Understanding Comics: The Invisible Art ,0,,1.0,,Bielefeld
268,Wonder Woman: The True Amazon ,108,,2016-10-04,Wonder Woman. The True Amazon.jpg,English,0,,colour,0,0,0,978-1-4012-4901-4,Wonder_Woman_The_True_Amazon,3.72,1302,Wonder Woman: The True Amazon ,0,0.5,0.5,,Bielefeld
271,My Favorite Thing Is Monsters,0,,2017-02-14,My Favorite Thing Is Monsters.jpg,English,1,,colour,0,1,0,978-1-60699-959-2,,4.13,6985,My Favorite Thing Is Monsters,0,1.0,,,Paderborn
283,Sin City. Family Values,54,,1997-11-01,Sin City. Family Values.jpeg,English,1,,--> black&white,1,0,0,978-1-59307-297-1,,3.88000011444092,7,Sin City. Family Values,0,,1.0,,Paderborn
284,Between the Sheets,1,,2003-05-06,Between the Sheets.jpg,Japanese,0,,monochrome,0,0,0,1591823234,,3.01999998092651,110,Ai shiau Koto shika dekinai,0,,1.0,,Paderborn
286,The Maze Agency ,0,,2006-01-17,The Maze Agency.jpg,English,1,,colour,0,0,1,1933239069,,3.74000000953674,27,The Maze Agency ,0,,1.0,,
288,The Death of Superman,7,,1993-01-01,The Death of Superman.jpg,English,1,,colour,0,0,1,185286480X,,3.91000008583069,14656,The Death of Superman,0,,1.0,,
289,Dropsie Avenue,4,,2005-12-17,Dropsie Avenue. The Neighborhood.jpg,English,0,,--> black&white,0,0,0,9780393328110,,4.19999980926514,840,,0,1.0,,,
290,Black Orchid,10,,1991-01-01,Black Orchid.jpg,English,1,,colour,1,0,0,9781401240356,,3.72000002861023,9804,,0,,1.0,,
291,Brat Pack,0,,1991-05-01,Brat Pack.jpg,English,1,,monochrome,1,0,0,9781684053261,,3.69000005722046,257,Brat Pack,0,,1.0,,
292,Scene of the Crime,0,,2000-07-01,Scene of the Crime.jpg,English,1,,colour,1,0,0,9781607066323,,3.94000005722046,860,Scene of the Crime,0,,1.0,,
293,Ronin ,6,,1987-05-09,Ronin.jpg,English,1,,colour,1,0,0,9781401248956,,3.64000010490417,6036,R\u014dnin,0,0.5,0.5,,
294,High Society,1,,2005-12-22,High Society.jpg,English,1,,monochrome,0,0,1,9780919359079,,4.19999980926514,1589,High Society,0,1.29999995231628,1.29999995231628,1.29999995231628,
295,300,61,,1999-12-28,300.jpg,English,1,,colour,1,0,0,9781569714027,,3.94000005722046,41176,300,0,,1.0,,
298,Perdita Durango,0,,1995-12-01,,English,0,,monochrome,0,0,0,0380771098,,3.64000010490417,333,,1,,1.0,,
299,Sandman. Season of Mists,5,,1991-01-01,The Sandman. Season of Mists.jpg,English,0,,colour,0,0,1,9781401230425,,4.53999996185303,55661,,0,0.5,0.5,,
300,Sin City. A Dame to Kill For,0,,1994-11-01,Sin City. A Dame to Kill For.jpg,English,1,,--> black&white,1,0,0,9781593072940,,4.15999984741211,25124,"Sin City, Vol. 2: A Dame to Kill For",0,,1.0,,
301,A Family Matter,0,,1998-01-01,A Family Matter.jpg,English,0,,monochrome,0,0,0,9780393328124,,3.88000011444092,332,,0,,1.0,,
302,Invisible People,2,,1993-01-01,Invisible People.jpg,English,0,,--> black&white,0,0,0,9780393328097,,3.99000000953674,422,,0,1.0,,,
303,Death: The Time of Your Life,1,,1997-11-01,Death. The Time of Your Life.jpg,English,1,,colour,1,0,0,9781563893339,,4.42000007629395,12418,,0,,1.0,,
304,Batman & Dracula: Red Rain ,0,,1992-11-01,Batman & Dracula. Red Rain.jpg,English,0,,colour,0,0,0,1563890364,,3.64000010490417,2590,,0,,1.0,,
307,"Saga of the Swamp Thing, Book 4",5,,2001-08-01,"Saga of the Swamp Thing, Book 4.jpg",English,1,,colour,0,0,1,9781401240462,,4.32000017166138,5973,Swamp Thing Vol. 4: A Murder of Crows,0,,1.0,,
308,Church and State I ,0,,1987-06-01,Church and State I.jpg,English,1,,monochrome,0,0,1,0919359094,,4.28999996185303,1235,,0,1.0,,,
312,Wolverine,22,,2007-01-03,Wolverine.jpg,English,0,,colour,0,0,0,9780785137245,,4.01000022888184,7429,,0,,1.0,,
313,Batman: Arkham Asylum. A Serious House on Serious Earth ,1,,1989-01-01,Batman. Arkham Asylum. A Serious House on Serious Earth.jpg,English,0,,colour,0,0,0,9781401251246,,4.09999990463257,53251,,0,,1.0,,
314,Camelot 3000,7,,1988-03-01,Camelot 3000.jpg,English,1,,colour,1,1,0,9781401219420,,3.79999995231628,1141,Camelot 3000,0,,,1.0,
315,Love and Rockets. Vol. 1: Music for Mechanics ,0,,1985-12-27,"Love and Rockets, Vol. 1. Music for Mechanics.jpg",English,1,,--> black&white,1,1,0,093019312X,,4.19999980926514,1854,"Love and Rockets, Volume 1",0,,,1.0,
329,Crimson Volume One,5,,2015-08-26,Crimson Volume One.jpg,English,1,,colour,1,1,0,978-1608867158,,3.57999992370605,43,,0,0.5,0.5,,
332,Elric of Melnibone,0,,1973-01-01,Elric of Melnibone.jpg,English,1,,colour,0,1,0,9781782762881,,3.89000010490417,21720,,1,1.0,,,
333,The Cartoon History of the United States,0,,1987-01-01,The Cartoon History of the United States.jpg,English,0,,--> black&white,0,1,0,9780062730985,,3.97000002861023,797,,0,0.5,0.5,,
334,Voodoo Child. The Illustrated Legend of Jimi Hendrix,0,,1995-11-27,Voodoo Child. The Illustrated Legend of Jimi Hendrix.jpg,English,0,,colour,0,0,0,9780670867899,,4.05000019073486,128,,0,1.0,,,
335,A Complete Lowlife ,0,,2001-07-02,A Complete Lowlife.jpg,English,1,,--> black&white,1,1,0,1891830201,,3.51999998092651,309,,0,0.5,0.5,,
